Dataset	TF	Prior	N_Pert	N_Control	U_Stat	MWU_AUC_Effect	ROC_AUC	PR_AUC	AP_Baseline	AP_Lift	P_Value	Adjusted_P_Value	Significant_FDR_BH	Mean_Diff	Score
ReplogleWeissman2022_K562_gwps	PAX5	ensemble	220	74615	8502771.0	0.5179784103854331	0.48202158961456687	0.00285850952932168	0.002939800895303	0.9723480028490361	0.8218358528476877	0.9999973175522411	False	0.12184031910747467	0.19621459626654583
ReplogleWeissman2022_K562_gwps	ERF	ensemble	399	74615	15284861.5	0.5134078075306204	0.48659219246937957	0.0051203173501864225	0.005319007118671181	0.9626453275861763	0.822591464782926	0.9999973175522411	False	0.04319309618927372	0.19529559914175135
ReplogleWeissman2022_K562_gwps	KLF15	ensemble	117	74615	4579469.0	0.5245695997287501	0.47543040027125	0.0014349462247233698	0.001565594390622491	0.9165504381711699	0.8228581138718041	0.9999973175522411	False	0.16285426101759565	0.19497149429567
ReplogleWeissman2022_K562_gwps	PML	ensemble	161	74615	6260418.5	0.5211363258932084	0.47886367410679176	0.002076378347132256	0.0021530972504546914	0.9643681197836123	0.8233606669500813	0.9999973175522411	False	0.24666436368295783	0.1943609398544943
ReplogleWeissman2022_K562_gwps	LEF1	ensemble	197	74615	7630721.0	0.5191265076121723	0.48087349238782773	0.002492816819334024	0.0026332673902582475	0.9466630045077005	0.8234828515628174	0.9999973175522411	False	0.20795991267089292	0.19421255342726326
ReplogleWeissman2022_K562_gwps	KLF4	ensemble	458	74615	17532171.0	0.5130315532396725	0.48696844676032747	0.0059058528592523234	0.0061007286241391715	0.9680569687830779	0.8322607560852746	0.9999973175522411	False	0.08686348068326691	0.18360947850685394
ReplogleWeissman2022_K562_gwps	ARID3B	ensemble	267	74615	10301020.5	0.5170622679567849	0.4829377320432151	0.0034589847145336	0.00356560989289816	0.97009622993897	0.832600740726692	0.9999973175522411	False	0.03709202759016113	0.183201054566731
ReplogleWeissman2022_K562_gwps	VDR	ensemble	125	74615	4897865.0	0.5251346244052805	0.47486537559471953	0.0015433646760056618	0.0016724645437516724	0.9228086070773054	0.834634122494976	0.9999973175522411	False	0.22381780455665984	0.18076182681144673
ReplogleWeissman2022_K562_gwps	KAT6A	ensemble	145	74615	5662791.0	0.5234032169735677	0.47659678302643227	0.001822989619707293	0.0019395398608881755	0.9399083032366705	0.835287770856934	0.9999973175522411	False	0.18314881322259227	0.17997897774773583
ReplogleWeissman2022_K562_gwps	CCNT2	ensemble	306	74615	11789982.5	0.5163754550045353	0.4836245449954647	0.003881832752790879	0.004084302131578596	0.9504274237642009	0.8389913700839715	0.9999973175522411	False	0.1474083181115938	0.1755548585225736
ReplogleWeissman2022_K562_gwps	GATA3	ensemble	118	74615	4636031.0	0.5265482584612309	0.47345174153876907	0.001513621132072707	0.0015789544110366236	0.9586224412134714	0.8409115842101142	0.9999973175522411	False	0.47347939356911506	0.17326875627181
ReplogleWeissman2022_K562_gwps	ESRRG	ensemble	519	74615	19863030.5	0.5129228046295969	0.48707719537040306	0.006699846170628718	0.006907658317140043	0.9699156882158345	0.8452577411101538	0.9999973175522411	False	0.07880778881850888	0.16811367906855032
ReplogleWeissman2022_K562_gwps	CCNK	ensemble	726	74615	27682186.5	0.5110196806416187	0.4889803193583812	0.009104906011701348	0.009636187467647097	0.9448660107818062	0.8469960804731227	0.9999973175522411	False	0.060549192636623894	0.1660592118813769
ReplogleWeissman2022_K562_gwps	PLAGL1	ensemble	324	74615	12484000.0	0.5163956871611722	0.4836043128388278	0.0040656749407074165	0.004323516460054177	0.9403630073508429	0.8475814392800936	0.9999973175522411	False	0.12233374438339376	0.16536835079838766
ReplogleWeissman2022_K562_gwps	UBTF	ensemble	504	74615	19302369.0	0.5132795173956468	0.4867204826043532	0.0064519713745094555	0.006709354490874479	0.9616381700035235	0.8492877539357356	0.9999973175522411	False	0.07031649211968806	0.16335721730903494
ReplogleWeissman2022_K562_gwps	ELF5	ensemble	263	74615	10174256.0	0.5184665821941734	0.4815334178058266	0.0032956972151662422	0.003512380138358396	0.9383088063772543	0.8498037297782832	0.9999973175522411	False	0.1373553778787106	0.1627498623038991
ReplogleWeissman2022_K562_gwps	ELL	ensemble	121	74615	4760049.0	0.5272297518445929	0.47277024815540714	0.0016108512311072544	0.0016190323271248128	0.9949469223804277	0.8500743930605725	0.9999973175522411	False	0.09491670259006839	0.16243141207980347
ReplogleWeissman2022_K562_gwps	TCF4	ensemble	159	74615	6216115.0	0.5239571519544564	0.47604284804554364	0.0030315170075631745	0.002126407574825474	1.425651903921565	0.8520684219574142	0.9999973175522411	False	0.05563217639632714	0.16008844791553917
ReplogleWeissman2022_K562_gwps	NR3C2	ensemble	103	74615	4072890.0	0.5299553891204624	0.47004461087953764	0.0012515223297326044	0.001378516555582323	0.907876169252046	0.8536929946150731	0.9999973175522411	False	0.1559021097961966	0.1581836409090295
ReplogleWeissman2022_K562_gwps	MYOG	ensemble	239	74615	9270522.0	0.519852509268639	0.480147490731361	0.003085668119046307	0.003192882143906805	0.9664209262890889	0.8557621167723399	0.9999973175522411	False	0.09476061058344419	0.15576284242891675
ReplogleWeissman2022_K562_gwps	MSC	ensemble	116	74615	4574847.0	0.5285577458540046	0.4714422541459954	0.0014736101057968632	0.001552234012658736	0.9493479035888395	0.8564813514846029	0.9999973175522411	False	0.0750792259559156	0.154922734385991
