source	interaction	target
CEBPA	upregulates-expression	ANKH
CEBPA	upregulates-expression	ANKRD1
CEBPA	upregulates-expression	ANKRD13C
CEBPA	upregulates-expression	ANO10
CEBPA	upregulates-expression	ANXA1
CEBPA	upregulates-expression	AOPEP
CEBPA	upregulates-expression	APBB1IP
CEBPA	upregulates-expression	APOA1
CEBPA	upregulates-expression	APOA2
CEBPA	upregulates-expression	APOB
CEBPA	upregulates-expression	APOC2
CEBPA	upregulates-expression	APOC3
CEBPA	upregulates-expression	AQP8
CEBPA	upregulates-expression	ARAP1
CEBPA	upregulates-expression	ARG1
CEBPA	upregulates-expression	ARHGAP11A
CEBPA	upregulates-expression	ARHGAP17
CEBPA	upregulates-expression	ARHGAP18
CEBPA	upregulates-expression	ARHGAP20
CEBPA	upregulates-expression	ARHGAP21
CEBPA	upregulates-expression	ARHGAP24
CEBPA	upregulates-expression	ARHGAP25
CEBPA	upregulates-expression	ARHGAP26
CEBPA	upregulates-expression	ARHGAP28
CEBPA	upregulates-expression	ARHGEF10L
CEBPA	upregulates-expression	ARHGEF12
CEBPA	upregulates-expression	ARHGEF18
CEBPA	upregulates-expression	ARHGEF28
CEBPA	upregulates-expression	ARHGEF3
CEBPA	upregulates-expression	ARID1B
CEBPA	upregulates-expression	ARID5B
CEBPA	upregulates-expression	ARIH2
CEBPA	upregulates-expression	ARSG
CEBPA	upregulates-expression	ASAP1
CEBPA	upregulates-expression	ASCC2
CEBPA	upregulates-expression	ASNS
CEBPA	upregulates-expression	ATF7IP2
CEBPA	upregulates-expression	ATG10
CEBPA	upregulates-expression	ATP2A2
CEBPA	upregulates-expression	ATP2C1
CEBPA	upregulates-expression	ATP2C2
CEBPA	upregulates-expression	ATP4A
CEBPA	upregulates-expression	ATP5IF1
CEBPA	upregulates-expression	ATP9B
CEBPA	upregulates-expression	ATXN1
CEBPA	upregulates-expression	ATXN7
CEBPA	upregulates-expression	ATXN7L1
CEBPA	upregulates-expression	AUTS2
CEBPA	upregulates-expression	AXIN2
CEBPA	upregulates-expression	B3GNTL1
CEBPA	upregulates-expression	BAZ2B
CEBPA	upregulates-expression	BBC3
CEBPA	upregulates-expression	BBOX1
CEBPA	upregulates-expression	BBX
CEBPA	upregulates-expression	BCAR3
CEBPA	upregulates-expression	BCAS3
CEBPA	upregulates-expression	BCL2A1
CEBPA	upregulates-expression	BHLHE40
CEBPA	upregulates-expression	BLTP3B
CEBPA	upregulates-expression	BMAL1
CEBPA	upregulates-expression	BMF
CEBPA	downregulates-expression	BMI1
CEBPA	upregulates-expression	BNC2
CEBPA	upregulates-expression	BRD4
CEBPA	upregulates-expression	BRDT
CEBPA	upregulates-expression	BST1
CEBPA	upregulates-expression	BTBD8
CEBPA	upregulates-expression	BTG1
CEBPA	upregulates-expression	C15orf61
CEBPA	upregulates-expression	C18orf21
CEBPA	upregulates-expression	C1QTNF9B
CEBPA	upregulates-expression	C2
CEBPA	upregulates-expression	C2CD2
CEBPA	upregulates-expression	C5AR1
CEBPA	upregulates-expression	C6
CEBPA	upregulates-expression	C7
CEBPA	upregulates-expression	C8B
CEBPA	upregulates-expression	C8orf76
CEBPA	upregulates-expression	CA8
CEBPA	upregulates-expression	CACNB2
CEBPA	upregulates-expression	CALD1
CEBPA	upregulates-expression	CAMK2D
CEBPA	upregulates-expression	CAMK2G
CEBPA	upregulates-expression	CAMP
CEBPA	upregulates-expression	CASP8
CEBPA	upregulates-expression	CASS4
CEBPA	upregulates-expression	CAST
CEBPA	upregulates-expression	CASTOR3P
CEBPA	upregulates-expression	CATSPERZ
CEBPA	upregulates-expression	CBFA2T2
CEBPA	upregulates-expression	CBL
CEBPA	upregulates-expression	CC2D2B
CEBPA	upregulates-expression	CCDC12
CEBPA	upregulates-expression	CCDC159
CEBPA	upregulates-expression	CCDC61
CEBPA	upregulates-expression	CCDC88B
CEBPA	upregulates-expression	CCL2
CEBPA	upregulates-expression	CCL28
CEBPA	upregulates-expression	CCL3
CEBPA	upregulates-expression	CCL5
CEBPA	downregulates-expression	CCNA2
CEBPA	upregulates-expression	CCNB1
CEBPA	upregulates-expression	CCND1
CEBPA	upregulates-expression	CCNE1
CEBPA	upregulates-expression	CCNG2
CEBPA	upregulates-expression	CCR2
CEBPA	upregulates-expression	CCR4
CEBPA	upregulates-expression	CCSER2
CEBPA	upregulates-expression	CD163
CEBPA	upregulates-expression	CD33
CEBPA	upregulates-expression	CD36
CEBPA	upregulates-expression	CD44
CEBPA	upregulates-expression	CD68
CEBPA	downregulates-expression	CD7
CEBPA	upregulates-expression	CDA
CEBPA	upregulates-expression	CDC14B
CEBPA	upregulates-expression	CDCP2
CEBPA	upregulates-expression	CDH13
CEBPA	upregulates-expression	CDH23
CEBPA	upregulates-expression	CDK2
CEBPA	downregulates-expression	CDK4
CEBPA	upregulates-expression	CDK5RAP2
CEBPA	upregulates-expression	CDK6
CEBPA	upregulates-expression	CDKL5
CEBPA	upregulates-expression	CDKN1A
CEBPA	upregulates-expression	CEBPB
CEBPA	upregulates-expression	CEBPE
CEBPA	upregulates-expression	CELF1
CEBPA	upregulates-expression	CEMIP2
CEBPA	upregulates-expression	CEP128
CEBPA	upregulates-expression	CEP250
CEBPA	upregulates-expression	CEP350
CEBPA	upregulates-expression	CES1
CEBPA	upregulates-expression	CETP
CEBPA	upregulates-expression	CFAP161
CEBPA	upregulates-expression	CFB
CEBPA	upregulates-expression	CFLAR
CEBPA	upregulates-expression	CFTR
CEBPA	upregulates-expression	CHD9
CEBPA	upregulates-expression	CHEK2
CEBPA	upregulates-expression	CHN2
CEBPA	upregulates-expression	CHPT1
CEBPA	upregulates-expression	CHRNA6
CEBPA	upregulates-expression	CLASP1
CEBPA	upregulates-expression	CLCN5
CEBPA	upregulates-expression	CLEC16A
CEBPA	upregulates-expression	CLGN
CEBPA	upregulates-expression	CLIP1
CEBPA	upregulates-expression	CLMN
CEBPA	upregulates-expression	CLN6
CEBPA	upregulates-expression	CNGB1
CEBPA	upregulates-expression	CNOT1
CEBPA	upregulates-expression	COBLL1
CEBPA	upregulates-expression	COCH
CEBPA	upregulates-expression	COL14A1
CEBPA	upregulates-expression	COL21A1
CEBPA	upregulates-expression	COL28A1
CEBPA	downregulates-expression	COL2A1
CEBPA	downregulates-expression	COL3A1
CEBPA	upregulates-expression	COMT
CEBPA	upregulates-expression	COP1
CEBPA	upregulates-expression	COPS5
CEBPA	upregulates-expression	COPS8
CEBPA	upregulates-expression	CPB2
CEBPA	upregulates-expression	CPED1
CEBPA	upregulates-expression	CPM
CEBPA	upregulates-expression	CPNE4
CEBPA	upregulates-expression	CPS1
CEBPA	downregulates-expression	CRABP2
CEBPA	upregulates-expression	CRADD
CEBPA	upregulates-expression	CRCP
CEBPA	upregulates-expression	CREB1
CEBPA	upregulates-expression	CREB5
CEBPA	upregulates-expression	CRIM1
CEBPA	upregulates-expression	CRMP1
CEBPA	upregulates-expression	CRPPA
CEBPA	upregulates-expression	CRTC3
CEBPA	upregulates-expression	CRYBG1
CEBPA	upregulates-expression	CS
CEBPA	upregulates-expression	CSF1
CEBPA	upregulates-expression	CSF2
CEBPA	upregulates-expression	CSF2RA
CEBPA	upregulates-expression	CSF3R
CEBPA	upregulates-expression	CSMD2
CEBPA	upregulates-expression	CSN2
CEBPA	upregulates-expression	CSNK1G1
CEBPA	upregulates-expression	CSRP1
CEBPA	upregulates-expression	CTBS
CEBPA	downregulates-expression	CTNNA1
CEBPA	upregulates-expression	CTNNBL1
CEBPA	upregulates-expression	CTPS1
CEBPA	upregulates-expression	CTSK
CEBPA	upregulates-expression	CTSL
CEBPA	upregulates-expression	CUEDC1
CEBPA	upregulates-expression	CUX1
CEBPA	upregulates-expression	CUX2
CEBPA	upregulates-expression	CXCL12
CEBPA	upregulates-expression	CXCL8
CEBPA	upregulates-expression	CXCR2
CEBPA	upregulates-expression	CYP19A1
CEBPA	upregulates-expression	CYP24A1
CEBPA	upregulates-expression	CYP2A6
CEBPA	upregulates-expression	CYP2B6
CEBPA	upregulates-expression	CYP2C9
CEBPA	upregulates-expression	CYP2D6
CEBPA	upregulates-expression	CYP3A4
CEBPA	upregulates-expression	CYP3A7
CEBPA	upregulates-expression	CYTH1
CEBPA	upregulates-expression	DAAM1
CEBPA	upregulates-expression	DAB1
CEBPA	upregulates-expression	DAB2IP
CEBPA	downregulates-expression	DACH1
CEBPA	upregulates-expression	DAGLB
CEBPA	upregulates-expression	DAND5
CEBPA	upregulates-expression	DAPK1
CEBPA	upregulates-expression	DAPK2
CEBPA	upregulates-expression	DAPK3
CEBPA	upregulates-expression	DBNDD1
CEBPA	upregulates-expression	DBP
CEBPA	upregulates-expression	DDX39A
CEBPA	upregulates-expression	DEFA1B
CEBPA	upregulates-expression	DEFA3
CEBPA	upregulates-expression	DEFB1
CEBPA	upregulates-expression	DEGS1
CEBPA	upregulates-expression	DENND10
CEBPA	upregulates-expression	DENND1A
CEBPA	upregulates-expression	DENND2B
CEBPA	upregulates-expression	DENND3
CEBPA	upregulates-expression	DGAT2
CEBPA	upregulates-expression	DHPS
CEBPA	upregulates-expression	DHRS2
CEBPA	upregulates-expression	DIO2
CEBPA	upregulates-expression	DIXDC1
CEBPA	upregulates-expression	DLC1
CEBPA	upregulates-expression	DLEU1
CEBPA	upregulates-expression	DLG1
CEBPA	upregulates-expression	DLG2
CEBPA	upregulates-expression	DLGAP1
CEBPA	upregulates-expression	DMBX1
CEBPA	upregulates-expression	DMD
CEBPA	upregulates-expression	DMTF1
CEBPA	upregulates-expression	DMXL2
CEBPA	upregulates-expression	DNAH1
CEBPA	upregulates-expression	DNAH14
CEBPA	upregulates-expression	DNAJC5B
CEBPA	upregulates-expression	DNM2
CEBPA	upregulates-expression	DOCK10
CEBPA	upregulates-expression	DOCK4
CEBPA	upregulates-expression	DOCK5
CEBPA	upregulates-expression	DOT1L
CEBPA	upregulates-expression	DPYS
CEBPA	upregulates-expression	DSC3
CEBPA	upregulates-expression	DSE
CEBPA	upregulates-expression	DST
CEBPA	upregulates-expression	DTNA
CEBPA	upregulates-expression	DUSP10
CEBPA	upregulates-expression	DUSP22
CEBPA	upregulates-expression	DYNC2H1
CEBPA	upregulates-expression	E2F2
CEBPA	upregulates-expression	E2F3
CEBPA	upregulates-expression	EBF1
CEBPA	upregulates-expression	ECE1
CEBPA	upregulates-expression	EDIL3
CEBPA	downregulates-expression	EDN1
CEBPA	upregulates-expression	EDNRB
CEBPA	upregulates-expression	EFCAB5
CEBPA	upregulates-expression	EFHC1
CEBPA	upregulates-expression	EFNA5
CEBPA	upregulates-expression	EGFR
CEBPA	upregulates-expression	EHF
CEBPA	upregulates-expression	EHHADH
CEBPA	upregulates-expression	EIF3M
CEBPA	upregulates-expression	EIF4A2
CEBPA	upregulates-expression	ELANE
CEBPA	upregulates-expression	ELMO1
CEBPA	upregulates-expression	ELN
CEBPA	upregulates-expression	EMCN
CEBPA	upregulates-expression	EML4
CEBPA	upregulates-expression	EML5
CEBPA	upregulates-expression	EML6
CEBPA	upregulates-expression	ENPP3
CEBPA	upregulates-expression	ENTPD1
CEBPA	upregulates-expression	ENTPD6
CEBPA	upregulates-expression	EPAS1
CEBPA	upregulates-expression	EPB41L2
CEBPA	upregulates-expression	EPHX1
CEBPA	upregulates-expression	EPO
CEBPA	upregulates-expression	EPS15
CEBPA	upregulates-expression	EPS15L1
CEBPA	upregulates-expression	EPX
CEBPA	upregulates-expression	ERC1
CEBPA	upregulates-expression	ERC2
CEBPA	upregulates-expression	ERG
CEBPA	upregulates-expression	ERN1
CEBPA	upregulates-expression	ERRFI1
CEBPA	upregulates-expression	ESR1
CEBPA	upregulates-expression	ETV6
CEBPA	upregulates-expression	EXOC3L4
CEBPA	upregulates-expression	EXOC4
CEBPA	upregulates-expression	EXT1
CEBPA	upregulates-expression	F3
CEBPA	upregulates-expression	F9
CEBPA	downregulates-expression	FABP1
CEBPA	upregulates-expression	FABP4
CEBPA	upregulates-expression	FADS1
CEBPA	upregulates-expression	FAM107B
CEBPA	upregulates-expression	FAM135A
CEBPA	upregulates-expression	FAM13A
CEBPA	upregulates-expression	FAM153B
CEBPA	upregulates-expression	FAM181A
CEBPA	upregulates-expression	FAM193B
CEBPA	upregulates-expression	FAM234B
CEBPA	upregulates-expression	FAM47E
CEBPA	upregulates-expression	FANCI
CEBPA	upregulates-expression	FARP1
CEBPA	upregulates-expression	FAS
CEBPA	upregulates-expression	FASN
CEBPA	upregulates-expression	FBLIM1
CEBPA	upregulates-expression	FBLN5
CEBPA	upregulates-expression	FBXO27
CEBPA	upregulates-expression	FBXO32
CEBPA	upregulates-expression	FBXO38
CEBPA	upregulates-expression	FBXW11
CEBPA	upregulates-expression	FCAR
CEBPA	upregulates-expression	FCGRT
CEBPA	upregulates-expression	FCHO2
CEBPA	upregulates-expression	FCHSD2
CEBPA	upregulates-expression	FERMT2
CEBPA	upregulates-expression	FGA
CEBPA	upregulates-expression	FGD4
CEBPA	upregulates-expression	FGFR1
CEBPA	upregulates-expression	FGFR4
CEBPA	upregulates-expression	FGGY
CEBPA	upregulates-expression	FGL2
CEBPA	upregulates-expression	FHAD1
CEBPA	upregulates-expression	FHIT
CEBPA	upregulates-expression	FILIP1L
CEBPA	upregulates-expression	FJX1
CEBPA	upregulates-expression	FKBP9
CEBPA	upregulates-expression	FLNB
CEBPA	upregulates-expression	FLT1
CEBPA	upregulates-expression	FLT3
CEBPA	upregulates-expression	FMNL1
CEBPA	upregulates-expression	FN1
CEBPA	upregulates-expression	FNDC3B
CEBPA	upregulates-expression	FNIP2
CEBPA	upregulates-expression	FOLR1
CEBPA	upregulates-expression	FOS
CEBPA	upregulates-expression	FOSB
CEBPA	upregulates-expression	FOSL2
CEBPA	upregulates-expression	FOXA2
CEBPA	upregulates-expression	FOXN3
CEBPA	upregulates-expression	FOXO3
CEBPA	upregulates-expression	FOXP1
CEBPA	upregulates-expression	FRMD4B
CEBPA	upregulates-expression	FRY
CEBPA	upregulates-expression	FSCN1
CEBPA	upregulates-expression	FSIP2
CEBPA	upregulates-expression	FST
CEBPA	upregulates-expression	FSTL5
CEBPA	upregulates-expression	FTO
CEBPA	upregulates-expression	FUT5
CEBPA	upregulates-expression	FXYD2
CEBPA	upregulates-expression	FYB1
CEBPA	upregulates-expression	FYN
CEBPA	upregulates-expression	G6PC
CEBPA	upregulates-expression	G6PC1
CEBPA	upregulates-expression	GABRR1
CEBPA	upregulates-expression	GADD45A
CEBPA	upregulates-expression	GADD45B
CEBPA	upregulates-expression	GALNT2
CEBPA	upregulates-expression	GAPDH
CEBPA	upregulates-expression	GAPDHS
CEBPA	upregulates-expression	GAS7
CEBPA	upregulates-expression	GATA4
CEBPA	upregulates-expression	GATAD2A
CEBPA	upregulates-expression	GCLC
CEBPA	upregulates-expression	GDNF
CEBPA	upregulates-expression	GFI1
CEBPA	upregulates-expression	GFOD1
CEBPA	upregulates-expression	GH1
CEBPA	upregulates-expression	GHR
CEBPA	upregulates-expression	GJB1
CEBPA	upregulates-expression	GLIS3
CEBPA	upregulates-expression	GLS2
CEBPA	upregulates-expression	GMDS
CEBPA	upregulates-expression	GNA12
CEBPA	upregulates-expression	GNAI2
CEBPA	upregulates-expression	GNAL
CEBPA	upregulates-expression	GNB4
CEBPA	upregulates-expression	GPAM
CEBPA	upregulates-expression	GPAT3
CEBPA	upregulates-expression	GPC6
CEBPA	upregulates-expression	GPT2
CEBPA	upregulates-expression	GPX4
CEBPA	upregulates-expression	GRAMD1A
CEBPA	upregulates-expression	GRAMD2B
CEBPA	upregulates-expression	GRB10
CEBPA	upregulates-expression	GRIA1
CEBPA	upregulates-expression	GRID2
CEBPA	upregulates-expression	GRIP1
CEBPA	upregulates-expression	GRIP2
CEBPA	upregulates-expression	GRIPAP1
CEBPA	upregulates-expression	GSAP
CEBPA	upregulates-expression	GSE1
CEBPA	upregulates-expression	GSG1L
CEBPA	upregulates-expression	GSK3A
CEBPA	upregulates-expression	GSK3B
CEBPA	downregulates-expression	GSTP1
CEBPA	upregulates-expression	GSTZ1
CEBPA	upregulates-expression	GTF2B
CEBPA	upregulates-expression	GUCY2C
CEBPA	upregulates-expression	GXYLT2
CEBPA	upregulates-expression	H4C6
CEBPA	upregulates-expression	H6PD
CEBPA	upregulates-expression	HAMP
CEBPA	upregulates-expression	HBP1
CEBPA	upregulates-expression	HCAR1
CEBPA	upregulates-expression	HDAC5
CEBPA	upregulates-expression	HEATR5A
CEBPA	upregulates-expression	HECTD2
CEBPA	upregulates-expression	HELQ
CEBPA	upregulates-expression	HGSNAT
CEBPA	upregulates-expression	HIP1
CEBPA	upregulates-expression	HIPK2
CEBPA	upregulates-expression	HIVEP2
CEBPA	upregulates-expression	HIVEP3
CEBPA	upregulates-expression	HJV
CEBPA	upregulates-expression	HK3
CEBPA	upregulates-expression	HMGB1
CEBPA	upregulates-expression	HMGCL
CEBPA	upregulates-expression	HMOX1
CEBPA	upregulates-expression	HNF4A
CEBPA	upregulates-expression	HNMT
CEBPA	upregulates-expression	HOMER3
CEBPA	upregulates-expression	HOXD11
CEBPA	upregulates-expression	HP
CEBPA	upregulates-expression	HPCAL1
CEBPA	upregulates-expression	HPN
CEBPA	upregulates-expression	HPX
CEBPA	upregulates-expression	HSD11B1
CEBPA	upregulates-expression	HSD17B11
CEBPA	upregulates-expression	HSD17B2
CEBPA	upregulates-expression	HSPA4
CEBPA	upregulates-expression	HSPA8
CEBPA	upregulates-expression	HSPB1
CEBPA	upregulates-expression	HTT
CEBPA	upregulates-expression	ICAM1
CEBPA	upregulates-expression	ID1
CEBPA	upregulates-expression	IDH3A
CEBPA	upregulates-expression	IFNGR1
CEBPA	upregulates-expression	IGF1
CEBPA	upregulates-expression	IGF1R
CEBPA	upregulates-expression	IGF2
CEBPA	upregulates-expression	IGF2R
CEBPA	upregulates-expression	IGFBP1
CEBPA	upregulates-expression	IGFBP5
CEBPA	upregulates-expression	IKZF2
CEBPA	upregulates-expression	IL10
CEBPA	upregulates-expression	IL12B
CEBPA	upregulates-expression	IL1A
CEBPA	upregulates-expression	IL1R1
CEBPA	upregulates-expression	IL1R2
CEBPA	upregulates-expression	IL1RAP
CEBPA	downregulates-expression	IL24
CEBPA	upregulates-expression	IL3
CEBPA	upregulates-expression	IL4
CEBPA	upregulates-expression	IL5
CEBPA	upregulates-expression	IL6
CEBPA	upregulates-expression	IL6R
CEBPA	upregulates-expression	IMPA2
CEBPA	upregulates-expression	INSIG2
CEBPA	upregulates-expression	INSR
CEBPA	upregulates-expression	IPCEF1
CEBPA	upregulates-expression	IPO5
CEBPA	upregulates-expression	IPO7
CEBPA	upregulates-expression	IQCE
CEBPA	upregulates-expression	IQSEC1
CEBPA	downregulates-expression	IRF1
CEBPA	upregulates-expression	IRF2
CEBPA	upregulates-expression	IRS1
CEBPA	upregulates-expression	IRX6
CEBPA	upregulates-expression	ITGA2
CEBPA	upregulates-expression	ITGAL
CEBPA	upregulates-expression	ITGAX
CEBPA	upregulates-expression	ITGB2
CEBPA	upregulates-expression	ITGB5
CEBPA	upregulates-expression	ITM2B
CEBPA	upregulates-expression	ITPR1
CEBPA	upregulates-expression	ITPR2
CEBPA	upregulates-expression	ITPR3
CEBPA	upregulates-expression	IVL
CEBPA	upregulates-expression	IWS1
CEBPA	upregulates-expression	JAGN1
CEBPA	upregulates-expression	JAZF1
CEBPA	upregulates-expression	JMJD1C
CEBPA	downregulates-expression	JUN
CEBPA	downregulates-expression	JUNB
CEBPA	upregulates-expression	KAAG1
CEBPA	upregulates-expression	KALRN
CEBPA	upregulates-expression	KANK1
CEBPA	upregulates-expression	KAT7
CEBPA	upregulates-expression	KBTBD3
CEBPA	upregulates-expression	KCNH8
CEBPA	upregulates-expression	KCNIP4
CEBPA	upregulates-expression	KCNJ15
CEBPA	upregulates-expression	KCNMA1
CEBPA	upregulates-expression	KDM4B
CEBPA	upregulates-expression	KDM8
CEBPA	upregulates-expression	KIAA0319L
CEBPA	upregulates-expression	KIAA1217
CEBPA	upregulates-expression	KIF27
CEBPA	upregulates-expression	KLF5
CEBPA	downregulates-expression	KLK3
CEBPA	upregulates-expression	KRT10
CEBPA	upregulates-expression	LAMA3
CEBPA	upregulates-expression	LAMB1
CEBPA	upregulates-expression	LARGE1
CEBPA	upregulates-expression	LARS2
CEBPA	upregulates-expression	LBP
CEBPA	upregulates-expression	LDLR
CEBPA	upregulates-expression	LECT2
CEBPA	upregulates-expression	LEP
CEBPA	upregulates-expression	LGALS1
CEBPA	upregulates-expression	LGR4
CEBPA	upregulates-expression	LIMD1
CEBPA	upregulates-expression	LINC00299
CEBPA	upregulates-expression	LIPC
CEBPA	upregulates-expression	LITAF
CEBPA	upregulates-expression	LMBR1
CEBPA	upregulates-expression	LNP1
CEBPA	upregulates-expression	LNX1
CEBPA	upregulates-expression	LPIN1
CEBPA	upregulates-expression	LPP
CEBPA	upregulates-expression	LRCH1
CEBPA	upregulates-expression	LRIG1
CEBPA	upregulates-expression	LRP4
CEBPA	upregulates-expression	LRPAP1
CEBPA	upregulates-expression	LRRC36
CEBPA	upregulates-expression	LRRTM4
CEBPA	upregulates-expression	LTBP4
CEBPA	upregulates-expression	LTF
CEBPA	upregulates-expression	LUC7L
CEBPA	upregulates-expression	LYRM1
CEBPA	upregulates-expression	LYRM4
CEBPA	upregulates-expression	LYZ
CEBPA	upregulates-expression	MACF1
CEBPA	upregulates-expression	MACROD2
CEBPA	upregulates-expression	MAD1L1
CEBPA	upregulates-expression	MAD2L1
CEBPA	upregulates-expression	MAGI1
CEBPA	upregulates-expression	MAML3
