Dataset	TF	correlation_MWU-pvalue	correlation_MWU-adjusted-pvalue	correlation_ROC-AUC	nonzero-rate_MWU-pvalue	nonzero-rate_MWU-adjusted-pvalue	nonzero-rate_ROC-AUC	specificity_MWU-pvalue	specificity_MWU-adjusted-pvalue	specificity_ROC-AUC	uniform_MWU-pvalue	uniform_MWU-adjusted-pvalue	uniform_ROC-AUC	Top, Second	DeLongs-pvalue	DeLongs-adjusted-pvalue	Winner
NadigOConner2024_hepg2	POLR2D	4.011951850100411e-06	2.1313494203658432e-05	0.6434357396590419	0.0019187031595141	0.0078492401980124	0.5928890276105686	0.0009448453583508	0.0042518041125787	0.5998226344237848	0.0007224327293871	0.0030961402688018	0.602344396387291	correlation, uniform	0.0015956414875121	0.0143607733876091	correlation
NadigOConner2024_jurkat	POLR2D	0.1230713680479493	0.2627740020483242	0.5343092022481336	0.1397585577028126	0.2828447001128351	0.5319909892906077	0.1530333742864426	0.342311495114411	0.5302783253642033	0.172586490116854	0.3667462914983149	0.5279260338897743				
ReplogleWeissman2022_K562_essential	POLR2D	0.1462430547508916	0.3760535693594355	0.5195985667352446	0.1705635763082807	0.397981678052655	0.5177229815694738	0.2542889820896757	0.5438958783584732	0.5123073821382588	0.268320145163555	0.6359749155028492	0.5115039963099236				
ReplogleWeissman2022_K562_gwps	POLR2D	0.3446395355280731	0.7137623266775575	0.5063486943821658	0.5612233571164543	0.8182998626343141	0.4975536266892941	0.6879339192472864	0.9021323471245722	0.4922196189435084	0.5010319912950317	0.8088087859476941	0.4999589458820338				
ReplogleWeissman2022_rpe1	POLR2D	0.3362293889062644	0.440956575614773	0.5142274930674124	0.3963985560569777	0.511296688247406	0.5088400851565664	0.5168325443064788	0.6256706568784203	0.4985803292120649	0.4833638026445429	0.5853600833535333	0.501404278193904				
NadigOConner2024_hepg2	POLR2E	1.0104220965892484e-17	2.1471469552521527e-16	0.716901349484349	6.97382348467792e-11	1.2552882272420255e-09	0.6638771431185292	6.164349612416814e-12	1.1095829302350266e-10	0.6730675300389355	5.70074996942193e-12	1.0261349944959473e-10	0.673355941033907	correlation, uniform	0.0326365017840091	0.1049030414486008	
NadigOConner2024_jurkat	POLR2E	0.508175202931386	0.757468698709047	0.498566543470001	0.7123385884765957	0.8527997185987413	0.4607489501966376	0.6065045432740445	0.7858978868504467	0.4810689983568295	0.6390260692832244	0.8455708565235106	0.475068712158968				
ReplogleWeissman2022_K562_essential	POLR2E	0.3258566525498188	0.6517133050996377	0.5089358760478613	0.0627303902775131	0.2012600021403545	0.530332891521101	0.1211603427994563	0.3455313479836346	0.5231460118726577	0.1021381177054194	0.2912827801228628	0.5251307039878244				
ReplogleWeissman2022_K562_gwps	POLR2E	0.969121770963566	0.9999954393391224	0.4741284742992671	0.251214963475466	0.6283718021343476	0.5092885201241276	0.210194834403515	0.5964907882320671	0.5111592367900454	0.2929454260852979	0.6858545805559533	0.507545261710342				
ReplogleWeissman2022_rpe1	POLR2E	4.239543005226101e-07	1.6958172020904403e-06	0.6574627136790951	7.749838168387066e-07	3.4486779849322443e-06	0.6536469964717171	1.3621961875974014e-06	6.380813720850986e-06	0.649997969794821	1.0725084184616748e-06	4.772662462154453e-06	0.6515548166083606	correlation, nonzero-rate	0.9054902555306582	0.9422651176768532	
NadigOConner2024_hepg2	POLR2F	8.97887767249667e-10	9.540057527027713e-09	0.6969430495452758	3.521745324858935e-09	4.8881356541556934e-08	0.6895635829752879	9.707062478108315e-10	1.4560593717162472e-08	0.6965290794693983	3.9799648269566577e-10	5.969947240434987e-09	0.7012138836821223	uniform, correlation	0.8370971517977922	0.9187651666073328	
NadigOConner2024_jurkat	POLR2F	0.000101352349141	0.0013987063015365	0.6678090109480911	0.0360624726255474	0.1226124069268611	0.5812186324195261	0.0945223287309784	0.2617894290728015	0.5593183580522997	0.0641770833570308	0.1948232887624149	0.5686767152043637	correlation, nonzero-rate	0.1310313894100328	0.3166591910742461	
ReplogleWeissman2022_K562_essential	POLR2F	0.0001711098975264	0.001119992056537	0.5595651554725992	0.0174209535464294	0.0678368495721692	0.5350998103179749	0.0592111809627657	0.1883311189076722	0.5259720446267869	0.0546162456527342	0.1911568597845698	0.5266410828237775	correlation, nonzero-rate	0.1875389899104219	0.384087377401568	
ReplogleWeissman2022_K562_gwps	POLR2F	0.1205515940963887	0.4156563859231388	0.5255377224296844	0.0343169699973339	0.1891618346194506	0.5396675281597046	0.0490536582733695	0.2463583726618114	0.5360353983783421	0.0474655728967312	0.2465309387747354	0.5363805032500167				
ReplogleWeissman2022_rpe1	POLR2F	0.0002348698251223	0.0006061156777352	0.6154362591758543	0.0034461090410663	0.0071518984091551	0.5891823063469431	0.0005677747400951	0.001630062963499	0.607420792648165	0.0009326029990131	0.0022432882949235	0.6026779669117355	correlation, specificity	0.6529122460483463	0.8168787146818408	
NadigOConner2024_hepg2	POLR2G	5.2060013984512256e-08	4.0228192624395827e-07	0.7722076223847247	4.110145198434428e-06	2.845485137377681e-05	0.7281986339630306	2.7055608296292647e-06	1.738924615567621e-05	0.7327436268535447	2.0318541298258177e-06	1.4066682437255664e-05	0.7358095927280114	correlation, uniform	0.0070172450732456	0.0350862253662284	correlation
NadigOConner2024_jurkat	POLR2G	0.7819277683717846	0.9359438439601664	0.4204974414898078	0.9560242439079316	0.9999999816193396	0.3257906215921483	0.9686547634541764	0.9999999998492852	0.3099572183541649	0.9549434620144412	0.9999999809091804	0.3269650197131113				
ReplogleWeissman2022_K562_essential	POLR2G	0.3679338296396695	0.6699150189238728	0.5093334244189025	0.70725612088474	0.936550447235521	0.4849111061773095	0.7324373844943576	0.9245521082961562	0.4828411866172527	0.83772993927659	0.9923877742199604	0.4727434973442864				
ReplogleWeissman2022_K562_gwps	POLR2G	0.0600445468366139	0.2671982334229319	0.5718709890257166	0.0549812836861034	0.258870210688737	0.5739036455514376	0.0671926830036862	0.3163655491423558	0.5692183980329796	0.1242464232452031	0.4683008447591899	0.5533585224666107				
ReplogleWeissman2022_rpe1	POLR2G	0.0953648129676544	0.1412812043965251	0.633531937264523	0.2764791217419805	0.3785637205390195	0.5605559449750285	0.2487804078867552	0.3571202629342131	0.569230263734338	0.2438069108766265	0.3557182798036026	0.5708402698676946				
NadigOConner2024_hepg2	POLR2H	1.7851937497862272e-08	1.6860163192425477e-07	0.7777285345841105	2.4927605180806124e-05	0.0001495656310848	0.7044238854110884	7.130813466717343e-06	4.011082575028505e-05	0.7187105669738211	5.838829550409857e-06	3.503297730245915e-05	0.7209141998904339	correlation, uniform	0.0022557330126186	0.0169179975946398	correlation
NadigOConner2024_jurkat	POLR2H	0.0004061101612165	0.0039822383905652	0.768262858691514	0.1158074685333117	0.2584553354844868	0.5958328224916599	0.2080267853263933	0.4279806071892991	0.5651565111341976	0.1083641493527404	0.270910373381851	0.5989623999019185	correlation, uniform	0.00432067468457	0.062649782926265	correlation
ReplogleWeissman2022_K562_essential	POLR2H	0.080457988007637	0.2232744445643776	0.5475340921665866	0.3794663449304484	0.6499551376628515	0.5104052200453448	0.2122301374337162	0.4952036540120046	0.527080078954344	0.3029669399837872	0.6359749155028492	0.5174912952063802				
ReplogleWeissman2022_K562_gwps	POLR2H	0.1022822622108907	0.3925681581371661	0.5558655361086134	0.1509821754191516	0.469022395938626	0.5454545737888603	0.0819053543452114	0.3365565469457777	0.5613133464965114	0.202891527427845	0.5878651948550383	0.5366082323368486				
ReplogleWeissman2022_rpe1	POLR2H	0.0054835399008495	0.0102019346992549	0.6896404684716259	0.0179286694626114	0.0339500336632429	0.656450246794591	0.0036382213908315	0.0083026077893334	0.7000905400274541	0.0049284805246198	0.0104436849212182	0.6924033996319986	specificity, uniform	0.0319840549201563	0.1007497729984924	
NadigOConner2024_hepg2	POLR2I	8.866984424214533e-24	7.536936760582353e-22	0.7531534503534889	2.9219121971259476e-14	6.574302443533382e-13	0.6904433539668795	3.6628789878738316e-14	8.241477722716119e-13	0.6896919324514821	7.313876989756482e-15	1.6456223226952086e-13	0.6949870104878284	correlation, uniform	9.963695158891354e-05	0.0037167751067969	correlation
NadigOConner2024_jurkat	POLR2I	0.1116631090381769	0.2520395889718851	0.5329396789735322	0.0037457192421429	0.017688118643453	0.5723359945729677	0.0212954411025506	0.0952690786166741	0.5548491336078458	0.0076707198375502	0.0407506991369857	0.5655748168194235	nonzero-rate, uniform	0.312100251322936	0.5656817055228216	
ReplogleWeissman2022_K562_essential	POLR2I	1.520087019024552e-07	1.7709636425974575e-06	0.6032591255605584	5.057693967595562e-06	4.3271381722762035e-05	0.5890183162892458	1.6051413465768763e-05	0.0001765655481234	0.5838426185183554	7.324902689768483e-05	0.0006148226077274	0.57656176545406	correlation, nonzero-rate	0.3809989996570968	0.5401819365661668	
ReplogleWeissman2022_K562_gwps	POLR2I	0.0039512759611397	0.04137218359311	0.574882683489532	0.000434091701261	0.0054502624713887	0.5938805231936639	0.0010984781360344	0.0225687326130714	0.5863291244260218	0.0015586606057638	0.023483819793508	0.5833322803087595	nonzero-rate, specificity	0.3241631887236419	0.7383717076482955	
ReplogleWeissman2022_rpe1	POLR2I	1.1689908765502872e-20	2.337981753100574e-19	0.7252561632830365	3.354755586828344e-13	2.7143022475247512e-12	0.6750570451535993	1.9301435003616794e-13	1.908697461468772e-12	0.6768877965946912	7.500159094976486e-14	6.675141594529074e-13	0.6799766883082425	correlation, uniform	0.0005439404275543	0.0042835308669907	correlation
GasperiniShendure2019_lowMOI	POLR2K	0.9512653512903146	0.9512653512903146	0.3466124661246612	0.93385423429475	0.9747553205052908	0.3607046070460704	0.8331904954519391	0.9026230367396006	0.4105691056910568	0.821224953086573	0.8896603658437873	0.4149051490514905				
NadigOConner2024_hepg2	POLR2K	3.258127038210529e-12	3.956297117827071e-11	0.7096316237084062	2.6769886601683995e-08	3.01161224268945e-07	0.6660215673012748	2.6932411407953948e-09	3.4627386095940795e-08	0.6780976488471917	2.262921982395521e-09	2.9094711202228124e-08	0.6789815912302201	correlation, uniform	0.122920562181596	0.2859350287078736	
NadigOConner2024_jurkat	POLR2K	0.042618176708279	0.1261325149254137	0.5994765539803707	0.2478326032431907	0.4299136995034942	0.5393809244190924	0.3507149242228	0.5845248737046668	0.5221608925425719	0.302668165670003	0.5145358816390051	0.529868299639292				
ReplogleWeissman2022_K562_essential	POLR2K	0.883662899555694	0.9980810892615924	0.4043844564227807	0.0989645552230964	0.2669290582849748	0.6031517796499949	0.1279114332125197	0.3517564413344291	0.5910417780603766	0.1705545964438419	0.4528518595233045	0.57627277850836				
ReplogleWeissman2022_K562_gwps	POLR2K	0.1955266023982986	0.5438083629202681	0.5583670248013879	0.1649452931075568	0.4970351498974377	0.5663033200056588	0.1940373868739843	0.5833170984642547	0.5587348388393755	0.1308171394013115	0.4692805318205778	0.5763884235371203				
ReplogleWeissman2022_rpe1	POLR2K	4.2143519107202683e-07	1.6958172020904403e-06	0.8180517830544116	3.013401259024942e-06	1.2190577820600902e-05	0.7922391132918601	8.586596864766039e-07	4.245595116467652e-06	0.8089437483571367	9.723212859771336e-07	4.554557602734995e-06	0.8073271707701744	correlation, specificity	0.8068457865251079	0.897077776492082	
NadigOConner2024_hepg2	POLR2L	0.4494953788118909	0.6263460196559136	0.5074988150856523	0.7172737270091845	0.8494030977740342	0.4660691312885097	0.7601950841160345	0.8660450325372545	0.4582656239420407	0.741789931406974	0.8559114593157392	0.4616934118762272				
NadigOConner2024_jurkat	POLR2L	0.6665436144197827	0.8776157589860472	0.4789686867113257	0.1671810332762248	0.3229633597381615	0.5471772502306853	0.0860836723077214	0.2574112872105961	0.5667201936558535	0.1527040578254381	0.3415748661884801	0.5500868814936427				
ReplogleWeissman2022_K562_essential	POLR2L	0.2749370364084826	0.5655847606117358	0.5223487694908886	0.1465698307635178	0.3640605473803507	0.5392909700043834	0.3012414402853334	0.5947587410761712	0.5194666228317365	0.2577329165256394	0.6359749155028492	0.5243072515498779				
ReplogleWeissman2022_K562_gwps	POLR2L	0.1262353163266528	0.4156563859231388	0.5376664279230787	0.087630025746378	0.3414549279083007	0.5446155198416808	0.1195520632522398	0.4288693062699397	0.5387479972952063	0.1178640440639851	0.4592633441113902	0.5390278755620845				
ReplogleWeissman2022_rpe1	POLR2L	0.8210970969501902	0.9383966822287888	0.4314495166330793	0.4320941056935796	0.541639090235614	0.5127544612868367	0.4590921419278966	0.5921623279939536	0.5076608545810333	0.4416315029615046	0.570194355333847	0.5109495020298491				
TianKampmann2021_CRISPRa	POU4F1	0.2269586628427433	0.9078346513709732	0.5218492230961058	0.6094625881764859	0.8126167842353146	0.4919048532514867	0.3075226646714408	0.6150453293428817	0.5146748513332055	0.356177755298211	0.7123555105964221	0.5107615576443507				
TianKampmann2021_CRISPRi	POU4F1	0.1711502431633722	0.2567253647450583	0.5257156012585373	0.6536373390447294	0.7843648068536753	0.4893101066687131	0.4262391151449154	0.5191467936492201	0.5050418233443328	0.4420773879149241	0.530492865497909	0.503952114189241				
ReplogleWeissman2022_K562_gwps	PPARA	0.3150389367089503	0.7053568402688848	0.5082802674459161	0.9054476727708308	0.9999837890165918	0.4774221687820802	0.8640942075086234	0.9815891764921624	0.4811070917873115	0.7523597795442036	0.9141575815967206	0.4882758111189856				
ReplogleWeissman2022_K562_gwps	PPARD				0.6283779370998204	0.8403160578968012	0.4900266553493116	0.4656225791891977	0.8149068618692006	0.5026270410328576	0.6180422713906691	0.8622071193474767	0.4908553537790286				
ReplogleWeissman2022_K562_gwps	PPARG				0.665397630375423	0.869247771473096	0.4887787612775885	0.9536657566589356	0.9999999998639296	0.4558364341913836	0.7339321194139183	0.9046582954203908	0.4835912505129638				
TianKampmann2021_CRISPRa	PPARGC1A	0.00325539082283	0.0260431265826405	0.5767798812827087	0.0053904877922061	0.0431239023376493	0.571950405675951	0.0023152616051505	0.0119198816494837	0.5799058691299919	0.001450964337615	0.0074052932151559	0.584032875557585	uniform, specificity	0.8006728923573868	0.8006728923573868	
NadigOConner2024_hepg2	RAD51	0.1668203035954886	0.3016962937365219	0.5413476229587826	0.3738982772574702	0.5495983924876979	0.5137531021204815	0.3899228818545557	0.6266617744091074	0.5119558593646505	0.4341442970991017	0.6105154177956118	0.507094030681186				
NadigOConner2024_jurkat	RAD51	0.6417331006022542	0.8662461735054002	0.4822629932771699	0.9402562228836338	0.9999999816193396	0.4239409445516315	0.8997071532563435	0.9999999998492852	0.4374752837130155	0.8891635192653717	0.9999999809091804	0.4402986326650448				
ReplogleWeissman2022_K562_essential	RAD51	0.8910026066392657	0.9980810892615924	0.476649774761385	0.0176199609278361	0.0678368495721692	0.5399119813626243	0.0047296546737092	0.0227614631172256	0.5491886574541973	0.1009045484593796	0.2912827801228628	0.5241948205026987	specificity, nonzero-rate	0.2679546193202217	0.4521734201028741	
ReplogleWeissman2022_K562_gwps	RAD51	0.2046428334414933	0.5604065285013203	0.5154152824106565	0.0032511625533003	0.0327386195830297	0.5508388528336675	0.0010752262136902	0.0225687326130714	0.5573272786356295	0.0747413018768627	0.3312065534151172	0.5269271521284855	specificity, nonzero-rate	0.425776135375975	0.7810987875378399	
ReplogleWeissman2022_rpe1	RAD51	0.1339971855223884	0.1914245507462692	0.5675246728212644	0.1138036533047688	0.1808665204307933	0.5735504966425846	0.2678552756108477	0.3739620037315476	0.537753996638602	0.1618807300896933	0.2484031892755639	0.5601526966855978				
NadigOConner2024_hepg2	RAD51D	0.7565981363100767	0.8926850473227984	0.4668983425839001	0.5954561033133995	0.7766818738870428	0.4885012983733277	0.6574368638909266	0.8070060374195265	0.4807000785062942	0.677830423783299	0.8026939229012752	0.4780264725420118				
NadigOConner2024_jurkat	RAD51D	0.4289033701646351	0.705903463395962	0.5048467629284091	0.4092034298413853	0.6102156409915396	0.5062108154043102	0.3758800242942761	0.6028264540568579	0.5085566938869295	0.3784000112738535	0.6068679426090103	0.5083772516895648				
ReplogleWeissman2022_K562_essential	RAD51D	0.1546326846751526	0.3839156309176204	0.5247963924822654	0.2495896343735295	0.5195216093866809	0.5164807651091596	0.2853437560330076	0.5781965582774102	0.5138288400324925	0.2797588214059572	0.6359749155028492	0.5142316892147549				
ReplogleWeissman2022_K562_gwps	RAD51D	0.8972500949850208	0.9978923287310684	0.4807457656485613	0.9136254914569442	0.9999837890165918	0.4792646820899771	0.8915841024043355	0.9882189046010396	0.4812178390507737	0.8985577942795859	0.9954610858195412	0.4806341429281731				
ReplogleWeissman2022_rpe1	RAD51D	0.3129569339212657	0.4172759118950209	0.5127486199947429	0.2844326109354352	0.3835530662614201	0.5148992127790375	0.4846919195105266	0.6075715610765757	0.5010040611227107	0.4246124049826292	0.570194355333847	0.5049718656303359				
ReplogleWeissman2022_K562_gwps	RARA				0.2309215771141894	0.606840423579149	0.5147436004824767	0.6623215723998039	0.9021323471245722	0.4916083652493054	0.3575704774107736	0.7696278847127128	0.5073127632101196				
FrangiehIzar2021_RNA	RB1	0.9381363567798447	0.9992444298668436	0.4839283500688897	0.2819041471651772	0.516824269802825	0.5060263713303951	0.7063145634592312	0.8632733553390602	0.4943343208582579	0.1065195462031763	0.2130390924063526	0.5130014202240594				
ReplogleWeissman2022_K562_gwps	RB1	0.9251051132371976	0.9979921827649768	0.4799612916744755	0.5651120518592627	0.8186879725653422	0.497719053264804	0.7941602160848467	0.9510972224442696	0.4885781499766546	0.2939836887200133	0.6858545805559533	0.507537924857997				
